Chi S.,5.0 star rating,04/25/21, . , . 
Sabitha H.,5.0 star rating,04/25/21, Gives me so much energy!!! , I love all the energy this stuff gives me. I've given up my morning coffee and just go straight for the Greens pot!!! 
Nichole H.,5.0 star rating,04/25/21," Love the taste, and they "," Love the taste, and they health benefits! "
Cole M.,5.0 star rating,04/25/21," Taste great, feel better! "," Taste great, feel better! "
Tom H.,5.0 star rating,04/24/21, Great Product ," This stuff is good. I have been using it for two months. I would never guess it had so many vitamins and minerals in it. I start my morning with it and it tastes great. Its best served cold. I seems to have improved my guts vigor and complement my exercise recovery. Im a 65 year old life long athlete. I average 15 miles a week running, 160 miles c...Read MoreRead more about review stating Great Productycling and a few miles swimming. So I have used many products. Its too soon to give it credit for the boost in my prostate health but I appreciate it. I give it another couple months to decide. Thanks and keep up the good work. Read LessRead less about review stating Great Product"
Jessica P.,4.0 star rating,04/24/21, Great product ," The product is great. I really do feel a difference. However, the packaging is not ideal. I always lose some powder which is frustrating because this product is not affordable. $100 a month for a powder is a little insane, but I guess if it’s for your health...  Athletic Greens, please hurry with the ceramic jars! "
Shannon V.,5.0 star rating,04/24/21, Love my greens ," I don't get enough greens in my day so drinking this makes me feel like I am. I drink this every morning. Sometimes I drink it by itself and sometimes I add in yogurt, fruit and water to blend into a smoothie. It's now a part of my daily routine, and I couldn't imagine not drinking my greens to start my day. "
Leti V.,5.0 star rating,04/24/21, Amazing product , Love love. 
Richard M.,5.0 star rating,04/24/21, Good or Better , The Best Supplement out there as far as can see 
Steven S.,5.0 star rating,04/24/21," Love the product, but not the price point ", Title speaks for itself. Definitely felt more clearheaded taking this nutritious drink. 
Jessica T.,4.0 star rating,04/24/21, Love them but too expensive :( ," My husband and I have been taking this every morning religiously and we love it. The problem is we live in Canada and between the shipping, conversion, and the already high price.. it’s VERY expensive.. we continue to buy it for now, but only until I can find a more affordable alternative as the cost isn’t sustainable. It’s too bad because we are ...Read MoreRead more about review stating Love them but too expensive :(pretty obsessed with the product itself. Read LessRead less about review stating Love them but too expensive :("
Gregory A.,5.0 star rating,04/24/21, Simply essential , I love the simplicity of prepping and taking Athletic Greens every morning. I feel a boost in energy and lightness in my body ever since starting this new habit. 
Kara S.,5.0 star rating,04/24/21, I really like them ," I get Athletic Greens for about 6 months of the year as an additional nutritional boost. It feels like just good insurance coverage for your body and probably helps fill some micronutrient gaps that I have. While I can't say I notice much difference in taking it versus not taking it, I do feel good about the habit. "
Ilenna E.,5.0 star rating,04/24/21, I have tried several similar , I have tried several similar products. This one is good but I prefer one from primal harvest. I dislike the Stevie taste in athletic greens. Also some how the primal harvest made me less bloated everyday and I haven't noticed that with the athletic greens. 
Cynette B.,5.0 star rating,04/24/21, Awesomeness!!! ," I got 2 Orders of Athletic Greens, Still on my first order, I seem to have more Energy, That is A Good thing!! Thank U!! "
Clint B.,4.0 star rating,04/24/21," Best green powder, just costly ", Athletic Greens is easily the best greens powder I have used. An abundance of high-quality ingredients that tastes great. I love using Athletic Greens to start my day. My only gripe is the price. The $77 subscription plus taxes and shipping comes out to $93. (Although it is hard to put a price on quality Health products). 
Jack B.,5.0 star rating,04/23/21, Energy increased after cancer treatments. , Energy increased after cancer treatments. 
Charlie H.,5.0 star rating,04/23/21, Love It!!!! ," Athletic Greens is great. I love the ease of it, I love the taste, and the container looks cool on my counter. "
Chris J.,4.0 star rating,04/23/21, Great Product but a bit expensive! , I wish they have some promotions going on but the quality of the product is great. This can be a bit pricy since due to the economy inflation! 
Scott G.,5.0 star rating,04/23/21, Great customer service! , Best customer service I have ever experienced! 
Ralph P.,4.0 star rating,04/23/21, Convenience In Ensuring Peak Nutrient Consumption ," I'm actually fairly content with Athletic Greens thus far after a month. It ensures that no matter how poor my diet for the day, I can meet my daily nutrient needs. I have felt consistently great with daily use.  As far as packaging, it would be best if the scoop was secured to the top of the bag, specifically for someone's first shipment....Read MoreRead more about review stating Convenience In Ensuring Peak Nutrient Consumption It's a bit messy to dig for it! Once you have a scoop, keep it handy for subsequent bags! Also, I recommend getting a low height container to pour Athletic Greens into. The fine powder sticks to human skin, so limiting your ""scoop depth"" is in your best interest, believe me! Read LessRead less about review stating Convenience In Ensuring Peak Nutrient Consumption"
Tate M.,5.0 star rating,04/23/21, First thing in the morning! , I feel amazing after taking athletic greens when I wake up. It gets my day started off better than coffee! 
Michael L.,5.0 star rating,04/23/21, Feeling good , A scoop a day since I received the first package and feel good knowing I'm doing my body good. Taking the greens has helped me want to eat healthier throughout the day. 
Alison D.,5.0 star rating,04/23/21, Absolutely awesome ! ," You can taste ‘good health’ in the glass :). I add a touch of oj but honestly, it taste super and I feel like I’m fueling my body not just filling it. "
Luella D.,4.0 star rating,04/23/21, JohnLue ," I have less stomach upset, more mental clarity and focus and good energy. "
Jason S.,4.0 star rating,04/23/21, Timing , Just a little late on sending me my new bag before I ran out. 
Jacqueline D.,5.0 star rating,04/23/21, Excellent Product , I’ve tried a lot of “green” mixes. This hands down tastes the best and has the best results. Mine came with a mixer bottle I use every morning 8 oz cold water one scoop shake shake chug and I’m done. Less cravings better skin good digestion etc. 
Sarah B.,5.0 star rating,04/23/21, Love it! , Love it! 
Christine S.,5.0 star rating,04/22/21, I do not mind drinking , I do not mind drinking it and I think I feel better. Will continue to use. 
Edwin A.,5.0 star rating,04/22/21, Should have done this sooner , Is awesome. My morning doesn't start till I drink my athletic greens. 
Kathryn M.,5.0 star rating,04/22/21, Love it! ," I love knowing that every day I am getting this foundation of nutrition. Just starting my day off with the greens and with hydration sets me up for the day for other healthy choices. I do seem to have greater energy and maybe more importantly, there is the absence of tiredness through my day. It isn’t like I have high energy, it is just that I don...Read MoreRead more about review stating Love it!’t feel tired all the time. I also really love the taste. The ceramic pot that was supposed to come with the first order hasn’t arrived yet. I hear it’s on back order. I am looking forward to getting it so that I don’t have to deal with the package. Currently I am traveling and I am using the individual packets which makes it really easy as I don’t have to refrigerate it. I’m really happy that I made the choice to commit to this. It’s only been one month, but I haven’t missed a day and I feel that it is paying off. Read LessRead less about review stating Love it!"
Mandi C.,5.0 star rating,04/22/21, Awesome supplement , Awesome supplement 
LaBell N.,5.0 star rating,04/22/21, Great Start to my Day! ," I drink this every morning first thing when I wake, and it completely starts off a great day. Tasted good, and quick and easy to drink. Getting all my nutrients and vitamins in one drink is amazing to me. Gives me tons of energy and just all around makes me feel better. I wish I would have gotten one of those cool containers for mine though, How c...Read MoreRead more about review stating Great Start to my Day!an I get one??? Read LessRead less about review stating Great Start to my Day!"
Bryan H.,5.0 star rating,04/22/21, Great start to my morning , Great start to my morning 
Darrin S.,5.0 star rating,04/22/21, Love it.... , I think the product is great and I use it daily. It has become my go-to supplement and I feel the difference! 
Krystal M.,4.0 star rating,04/22/21, I feel better ," I can definitely feel the difference, more energy for sure. I’m still struggling with the taste. It’s not bad, it’s just not my favorite. The gritty bits at the end are part of the problem. I wish it would completely dissolve. "
Lauren R.,5.0 star rating,04/22/21, Easy and tastes great! ," This has been the easiest supplement to incorporate into my daily routine - I love using it in place of my morning glass of lemon water. The taste is fruity, but not artificial or too sweet. Highly recommend! "
Nikki G.,5.0 star rating,04/22/21, I feel great and even , I feel great and even my skin has improved with all the mask wearing! Love these greens. 
Grey M.,5.0 star rating,04/22/21, Must have , Essential to my daily routine. 
Stephanie C.,5.0 star rating,04/22/21, Love these! , I absolutely love staring my day with Athletic Greens. They taste way better than another other greens I’ve tasted (kinda like pineapple) and make me energized. Highly recommend. 
Michelle G.,5.0 star rating,04/22/21, Great morning routine! , Great morning routine! 
Jochebed M.,5.0 star rating,04/22/21, I have so much more , I have so much more energy since I’ve been taking Athletic Greens! I feel way less bloated as well. 
Sean P.,5.0 star rating,04/22/21, Awesome! ," Going on my 3rd month, love this stuff! The whey protein is pretty great to! "
Curt S.,5.0 star rating,04/22/21, Very pleased with product. My ," Very pleased with product. My daughter recommended it, glad she did. One problem. She received a very cool canister and doesn’t have to wrestle an inconvenient bag. I am jealous. How do I get one? Curt "
Lisa J.,5.0 star rating,04/22/21, My Health Elixir ," I have been drinking this fabulous product for way over a year now. I absolutely love this product. Feel good knowing I start my day with this, and it gives me energy all day long. "
Angelica R.,4.0 star rating,04/22/21, the greens work! but ," Pretty seamless experience ordering. It took me a couple of weeks to notice a difference in my energy levels, but almost an immediately noticeable change in my gut health. Please note, they are low on welcome kits so you will not receive the whole kit when it arrives. Upon contacting CS twice, they said all we can do is wait meanwhile it feels lik...Read MoreRead more about review stating the greens work! bute I waste a small amount of product at the end of the bag. Not a huge deal since I can use my own container, but definitely unexpected not to receive what was advertised. At $93 ish for the monthly bag, feels slightly steep, but again, its been helpful for me. Read LessRead less about review stating the greens work! but"
Kathleen O.,5.0 star rating,04/21/21, great! , I've had horrible bloating and gut issues for years and nothing seems to help. So far I can definitely see a difference especially with my bloating and digestion. It's not bad tasting and I actually enjoy drinking it in the morning. Highly recommend! 
Olivia T.,5.0 star rating,04/21/21, I love this! ," Not my favorite flavor, but could be much worse. It has made me regular and feel overall like I’m getting in the most greens. "
Dustyn T.,5.0 star rating,04/21/21, Tastes much better than most , Tastes much better than most other greens 
Melissa M.,4.0 star rating,04/21/21, So far so good! ," I like the taste, and I feel as though I'm benefitting from all the goodness. I'm not sure exactly how yet, but I will continue to drink my greens! "
Tammy C.,5.0 star rating,04/21/21, Love this product. , Athletic Greens are the best our family has ever used. Our son is a professional athlete and he swears by them. Personally I have found better gut health and a general feeling of more energy and wellness. 
Olivia B.,5.0 star rating,04/21/21, I love it first thing , I love it first thing I drink in the morning 
Renee A.,5.0 star rating,04/21/21, The best green drink I ," The best green drink I ever encounter  No more body aches in the morning, way more energy during the day and no more sugar cravings! "
Natalie T.,5.0 star rating,04/21/21, Loving Athletic Greens! I feel ," Loving Athletic Greens! I feel my hair, skin, and digestive system all feel healthier after using AG.  I also really appreciate that I received an email reminder prior to receiving my next month’s shipment just in case I needed to change any of my information. "
Melissa K.,5.0 star rating,04/21/21, Making a huge difference , Very happy with the results of taking Athletic Greens daily. Sharper thinking and no midday slump. 
Bethany J.,5.0 star rating,04/21/21, This product is QUALITY ," I have been using Athletic greens for one month. I have noticed a marked change in my energy and sleep. I have more sustained energy through the day, and I don't have sugar cravings in the afternoon AT ALL anymore! Also, I just had bloodwork done last week, and everything (including my thyroid) is normal! I usually have magnesium and iron showing ...Read MoreRead more about review stating This product is QUALITYup as low, as well as sometimes liver enzymes, cholesterol and thyroid (I am taking armour thyroid). I know that not all of this is related to Athletic Greens, but I am SURE that it is at least somewhat related! Also, I find the taste acceptable and it mixes very well. The only downside is the cost.... but I have decided that my health is worth it. If I didn't have two jobs (teacher and foodservice), I wouldn't be able to afford it, so I understand that it could be very difficult to to afford. Read LessRead less about review stating This product is QUALITY"
Leigh T.,4.0 star rating,04/21/21, Love what's inside , I feel good knowing that I am getting the nutrients I need daily. 
David P.,5.0 star rating,04/21/21, I use Athletic Greens every , I use Athletic Greens every morning and i love it! 
Michael M.,5.0 star rating,04/21/21, Great way to start every , Great way to start every day! 
Jonathan M.,5.0 star rating,04/21/21, Love , All I can say is I love this product 
Michelle P.,4.0 star rating,04/21/21, Great product , I drive truck and am away from home for 4 or 5 days at a time and do am not always able to get great meals. Athletic Greens give me the nutrients that I am not getting while on the road. Best one I have ever tried and would definitely recommend it to anyone. 
Kate B.,5.0 star rating,04/21/21, Game changer , I’ve never felt better 
Kim K.,5.0 star rating,04/21/21, Athletic Greens , Great product. Tastes great. Really notice the difference once start. Gives great energy 
Lauren S.,5.0 star rating,04/21/21, Seriously the Best ," I can’t imagine my life without my greens! I’ve been drinking Athletic Greens for the past 2 years or so and after about 6 months, really started noticing changes in my energy, skin, and especially my immune system. If I don’t have them for a day or two my body seriously craves them! Highly highly highly recommend! "
Robert L.,5.0 star rating,04/21/21, 👍 , Very good and a good taste 
Devin B.,5.0 star rating,04/21/21, Thanks , Life changing 
Kristin G.,5.0 star rating,04/21/21, Feels great , Feels great 
Meriam C.,5.0 star rating,04/21/21, Amazing product and customer service ," I love athletic greens, ever since I have added it to my diet I feel great. More energy and better bowl movement. Overall great feelings, it also tastes great when added to smoothies, or also simply water. The customer service is implacable. One package didnt arrive in time and the athletic greens team replaced it right away and shipped expedited....Read MoreRead more about review stating Amazing product and customer service Absolutely recommend. Read LessRead less about review stating Amazing product and customer service"
David L.,4.0 star rating,04/21/21, Good product , Good product 
Kathryn V.,5.0 star rating,04/21/21, Feeling great , I am not a big veggie fan. I feel great taking Athletic Greens! 
Gabe C.,5.0 star rating,04/20/21, Love the product! Use it , Love the product! Use it everyday 
Tim B.,5.0 star rating,04/20/21, Ditch USPS ," Staff are fantastic, delivery sucks. My last two orders have been “refused” which is impossible since up to this point they have always been left in our mailbox. Please stop using USPS as this is terribly frustrating "
Jackson M.,5.0 star rating,04/20/21, Simple and effective ," Wonderful stuff. I suffer from depression and anxiety and I was taking a cocktail of supplements and adaptogens to fight it without traditional medication, which I hated being on. I was spending a stupid amount of money buying everything separately. Athletic Greens really looked like it covered all the bases, so I took a leap of faith when it arri...Read MoreRead more about review stating Simple and effectiveved and didn’t supplement with any of my usual stuff. After a full month I can say it was absolutely worth it. I’m saving money by having everything in one simple powder and I actually feel better than I was before - there are nutrients in here that I didn’t even know existed that have really made a difference. I take mine shaken with water and a little bit of Mio each morning during my workout. I have so much energy throughout the day now that I’ve even been able to cut back on my caffeine intake! 10/10 would highly recommend. Read LessRead less about review stating Simple and effective"
Sean F.,5.0 star rating,04/20/21, Love it so far , Love it so far 
Kim H.,5.0 star rating,04/20/21, Great. , Tastes better than expected. Classy packaging. 
Christina B.,5.0 star rating,04/20/21, LOVE my GREENS!!!! ," Athletic Greens is the first supplement that I have ever taken (and I have tried them all.....) that truly makes me feel great and like I do not want to live without it. My tummy is happier than it has ever been, it is simple to take and I look forward to my smoothie every morning made even better by my Athletic Greens:-) "
Willie D.,4.0 star rating,04/20/21, So Far So Good ," Been pleased with AG transitioning (mostly) from the OTC vitamins, still seem to be adjusting to the GI tract but no discomfort. I intend on continuing this month & next, hoping for more improvements. *May have to order sooner/adjust my order due to a day or two waiting on my 2nd bag. No true complaints just offering feedback ;) "
Joy M.,5.0 star rating,04/20/21, I’ve been taking Athlete Greens , I’ve been taking Athlete Greens for about two months and I really feel the difference! I have more energy and I know I’m receiving the vitamins and minerals I need! 
Katy S.,5.0 star rating,04/20/21, Great , I have to admit they tasted a little weird at first but they get better as you go. I noticed a positive change in my energy and I have been able to lose weight/got of my plateau. 
Caleb M.,5.0 star rating,04/20/21, 👍🏻👍🏻 , Easy peezy. Lemon squeezy 
Ranjot S.,5.0 star rating,04/20/21, Best Supplement out there. , Best Supplement out there. 
Jamie C.,5.0 star rating,04/19/21, These are the best! ," I’ve tried other greens, and even though I know the benefits, I couldn’t finish it because all the others tasted like tree bark. Not the case with Athletic Greens at all! And with Athletic Greens, I noticed digestive improvement and also no more 3 pm lull. So glad I took a chance on these greens. "
Darroch C.,5.0 star rating,04/19/21, Athletic Greens is an exceptional ," Athletic Greens is an exceptional product, and my go-to vitamin supplement. "
Stacy F.,5.0 star rating,04/19/21, Tastes great , I’ve never tasted a healthy greens drink that tasted as good as Athletic Greens! 
Leland G.,5.0 star rating,04/19/21, Great product! , Amazing super greens! 
April J.,5.0 star rating,04/18/21, So far love it! , This drink is delicious 😋 
Jessica M.,5.0 star rating,04/18/21, Athletic greens , Athletic greens as a nutritional addition to my daily routine has been easy and my energy levels have increased. 
Aaron F.,4.0 star rating,04/18/21," Taste good, super healthy, way "," Taste good, super healthy, way too expensive. Can find locally sourced, similar product for over half off the price of AG "
Tomas C.,4.0 star rating,04/18/21, I believe in it but pricey ," I like the product and the fact that it consists of so many vitamins, minerals and basically everything you need to start your day healthy. The only downside is the price. Compared to other greens powders I feel Athletic Greens is on the higher end. I wish it was a bit less expensive to make repetitive purchases more accessible. "
John P.,4.0 star rating,04/18/21, Great Product/High Cost ," I’ve taken AG for a full month now and should be receiving my second bag shortly. AG fits very nicely into my morning routine and I feel like I am benefitting from it (very subtly, I took pretty good care of my health before AG and took daily vitamins so it wasn’t a dramatic change).  Honestly I think the biggest changes I noticed were wit...Read MoreRead more about review stating Great Product/High Costh energy levels in the morning after taking it on an empty stomach (I drink coffee every morning after I let the AG absorb but felt a subtle difference with the AG+Coffee vs. Coffee alone) and with digestion. I take creatine daily and it’s common for me to experience bloating/digestive discomfort and felt a bit “tighter” after starting to take AG (For the record I drink roughly a gallon of water a day, sometimes a hair more and sometimes a hair less - This was part of my routine well before AG).  The only real con I can see with it is the high monthly cost. The cost is the only reason I didn’t give AG a perfect 5-star rating. If you value your health and fitness and can spare the high monthly expensive I think AG is well worth it. Read LessRead less about review stating Great Product/High Cost"
D.S R.,4.0 star rating,04/18/21, Happy , Happy 
Douglas P.,4.0 star rating,04/18/21, Surprised , I got athletic greens because it’s healthy and I was told it was good. I was very surprised to actually feel it. I felt less inflammation and just felt good. I tested this feeling by skipping a week and felt amazing whenever I went back to it. 
Serena G.,4.0 star rating,04/18/21," Love the product, but fulfillment is slow. ", Great product but fulfillment is quite slow and price makes it so I use just half a serving per day. 
Dana P.,4.0 star rating,04/18/21, I have been enjoying AG ," I have been enjoying AG daily, it tastes good and I like getting the extra hydration. I have not gotten vitamin levels checked recently to see how it compares to a multivitamin. "
Rena S.,5.0 star rating,04/18/21, Benefits? , I love my greens. I take them daily and have been exposed to covid twice and have successfully avoided it. I think you should poll your customers and see if they are making an impact for people! 
Jenny F.,5.0 star rating,04/18/21, So good! , Been drinking athletic greens for a few weeks and feeling great! 
John I.,4.0 star rating,04/18/21, ok , So far so good. What about the starter kit. 
David K.,5.0 star rating,04/18/21, Bottle Replacement , Painless! 
Alex E.,4.0 star rating,04/17/21, Excellent product ," Excellent product, haven't seen anyother greens with this much daily amount percentage of vitamins, I do tell a difference when I dont take it vs taking it. "
Michael B.,5.0 star rating,04/17/21, Love this comprehensive supplement ," I absolutely love Athletic Greens. I am already a fitness and nutritionally minded individual and this is a beautiful supplement to add to my morning routine. I have to admit that I didn’t get any noticeable energy boost, but I have been much more regular since drinking it every morning. It tastes good and is a convenient way to get the majority o...Read MoreRead more about review stating Love this comprehensive supplementf the essential nutrients that would otherwise require multiple sources and supplements to get. I have already recommended this product to others. Read LessRead less about review stating Love this comprehensive supplement"
Don B.,5.0 star rating,04/17/21, Too early to rate , Too early to rate 
Eric P.,5.0 star rating,04/17/21, Great flavor! ," I have only been taking this for about weeks, I am not sure what I am supposed to see improving in my body as I am healthy man in my late 40's.  I am optimistic of its benefits.... "
Pamela Z.,5.0 star rating,04/17/21, feeling great! , I have been taking Athletic Greens for about a month and  I am feeling much better in my stomach and digestion. 
Kathleen P.,5.0 star rating,04/17/21," Tasty, Keeps Me Full to Lunch, & Keeps Me Awake "," Much better tasting than I expected, and helps keep me full until lunch! No more snacking. Additionally, has helped keep my energy up. No afternoon lull. "
Brett W.,5.0 star rating,04/17/21, The best nutritional supplement bar non! , I have been using Athletic Greens for several years and love the ‘health insurance’ it provides. Especially on days that I don’t eat as well as I should. Its a good feeling to feel great and know that I’m getting what I need! 
Colm O.,5.0 star rating,04/17/21, Excellent customer service ," This product exceeds all my expectations. It tastes great, my athletic performance is improving after just two months, and the customer service is excellent. "
David M.,5.0 star rating,04/17/21, Taking health to the next level! ," After 3 months I’m feeling healthier than I have in a very long time. Gut health is awesome, energy is high and there is an overwhelming sense of general wellness. "
Lisa C.,5.0 star rating,04/16/21, Wonderful product , Wonderful product 
Matthew B.,5.0 star rating,04/16/21, Lives up to the hype , Energy boosting super food that packs a nutritional punch! Even helps regulate digestion ; ) 
Robin S.,5.0 star rating,04/16/21, Best supplements I have ever , Best supplements I have ever used. Almost 60 so that is a few. 
David S.,5.0 star rating,04/16/21, Love the greens athletic greens , Love the greens athletic greens are the best 
Jennifer B.,5.0 star rating,04/16/21, My energy level and athletic , My energy level and athletic performance has increased since I started using Athletic Greens. 
David L.,5.0 star rating,04/16/21, Gut Health ," Many people are focused on physical and mental health, but overlook the importance of gut health. Athletic Greens is a simple solution to this critical form of fitness. "
Joanne W.,5.0 star rating,04/16/21, Athletic Greens , Almost finished with my second month and I feel better and have more energy!! 
Lisa B.,5.0 star rating,04/16/21, Easy Nutrition ," Every morning I start my day with Athletic Greens. I know no matter how crazy my day may be, I have fueled my body with the nutrients I need to feel energized and focused. "
Rex A.,4.0 star rating,04/16/21, Good and expensive ," No complaints about the product. My body and my mouth seem to like it, though it's hard to quantify actual results with a supplement like this. What I can say is that the company charges $9 to ship me an envelope which is approximately three times more than it needs to be. This is something I can quantify, and makes me question the ""higher calling...Read MoreRead more about review stating Good and expensive"" the company likes to flash around in promos. I can't afford to take it daily during the covid layoff and my body hasn't seemed to notice any difference. Read LessRead less about review stating Good and expensive"
Troy H.,5.0 star rating,04/16/21, Great product. I love how , Great product. I love how it's easy to take. 
Kerwin Y.,4.0 star rating,04/16/21, Love it ," same didn't get the container, but won't stop at health invest "
Evis S.,5.0 star rating,04/16/21, Great product , It tastes great. It’s a healthy habit that I know is helping me in the long run. The whole process is easy. I normally drink Athletic Greens and follow it up with my coffee. 
Mark D.,5.0 star rating,04/15/21, Love it! , Love it! 
Timea D.,4.0 star rating,04/15/21, Great product , I love the product it makes me feel great! I didn't receive the container for the AG and it seems to be an on going thing on Facebook with people having problems with shipping. I do hope that gets resolved but it doesn't stop me from talking it. 
Ruth R.,5.0 star rating,04/15/21, Whey Protein , Tastes good. Does the trick. 
Ray H.,5.0 star rating,04/15/21, Taste great feeling great , Taste is great and the feels are better. 
Jason P.,4.0 star rating,04/15/21," Taste is good, but it "," Taste is good, but it would’ve been too expensive to use for a year. "
Eugene P.,4.0 star rating,04/14/21, Good but expensive , I would consider buying if it were around 50/month. 
Chris M.,3.0 star rating,04/14/21, inhaling green powder sucks , Is there any way to make it so greed dust doesn't go everywhere every time I open a bag or make a drink? 
Rick S.,5.0 star rating,04/14/21, My go-to , My go-to supplement. The only greens powder that tastes good enough to drink with just water. 
Evan C.,5.0 star rating,04/14/21, Happy Customer , Athletic Greens are great! 
Jason N.,5.0 star rating,04/14/21, Excellent product. Gets me jump , Excellent product. Gets me jump started in the morning. 
Steven A.,5.0 star rating,04/14/21, love it. , love it. 
Amy S.,3.0 star rating,04/14/21, Good but expensive ," I think I noticed some improvement in my skin but otherwise didn’t see any dramatic changes in the way I felt. In the end, I couldn’t justify the expense. "
Brian P.,5.0 star rating,04/14/21, Big Fan! , I am a big fan of Athletic Greens! 
Erik P.,5.0 star rating,04/14/21, Actually Works! ," Ordered this with skepticism and after having read all of the positive reviews that skepticism grew. On the first day I felt a difference and haven't looked back since. If it's voodoo, or witchcraft I am all in.  -eP "
Catrina C.,4.0 star rating,04/13/21, Would love ideas about how to manage the taste , Would love ideas about how to manage the taste. It’s quite metallic and chalky. If anyone has suggestions on how to manage the taste of this stuff I would appreciate it! 
Claudine I.,4.0 star rating,04/13/21, For a green drink it , For a green drink it isnt horrible. The initial taste is fine and I find myself adding extra water at the end so the bottom isnt so grainy. Been using it a little over a month and thankful for the vitamin/ nutritional value 
Matthew G.,5.0 star rating,04/13/21, The Perfect Whole Food Multivitamin ," All the nutrients I need for the day, plus and energizing lift from the organic plant based whole food ingredients! I recommend this product to anyone who is looking for a simple delicious way to begin increasing their daily vitamin and mineral uptake! "
Robert M.,5.0 star rating,04/13/21, . , . 
Chrstine B.,5.0 star rating,04/13/21, These greens are tastier then , These greens are tastier then other greens I have tried. 
Dianne S.,5.0 star rating,04/13/21, I use athletic greens in , I use athletic greens in my morning smoothie. It tastes great and is easy to use. 
Mark C.,4.0 star rating,04/13/21, Great product. Expensive , Loved the product. Overpriced however 
Harry W.,5.0 star rating,04/13/21, I really enjoy how this , I really enjoy how this has replaced multiple pills for me. The best darn tasting powdered greens out there 
Amy R.,5.0 star rating,04/13/21, athletic greens ," amazing, rejuvenating, I look forward to every morning with my greens to kick start my day! "
Rebecca H.,5.0 star rating,04/13/21, Fantastic! , thank you for the opportunity to enjoy both the taste and the benefits of athletic greens! Looking forward to enjoying this for a long time 
Noah M.,4.0 star rating,04/13/21, Great suppliment , Makes me feel great. My only issue is the flavor. Tastes kinda bad. 
Lisa B.,4.0 star rating,04/13/21, Don’t feel any different. Will ," Don’t feel any different. Will try for another month. Like the taste and ritual of it after my intermittent fasting but unless I feel a difference soon, may pass in the future "
Penny W.,5.0 star rating,04/13/21, Love this awesome product! , Love this awesome product! 
James Q.,1.0 star rating,04/13/21, tastes awful , I found the taste unbearable and you have to chug more than a full glass to get a serving. it was just too gross and I didn’t even make it a week 
Eliana P.,3.0 star rating,04/12/21, so far so good ," After an initial rough start with AG, due to stomach upset initially and figuring out the right routine, I'm feeling much better. Still too soon to know, but I feel good knowing that i'm making this choice for myself. Hope to be able to share more in another month but i'm happy so far. "
Kayvan F.,5.0 star rating,04/12/21, amazing , amazing 
Gerd K.,2.0 star rating,04/12/21, no noticeable difference , I am using it now daily near to one month. once a day. But unfortunately I can not feel any differents. I am not using any other drinks or vitamins. I have been healthy before starting to use it. And during the last week I feel the same. For me it is too expensive to buy it again with no results. 
Emilie B.,5.0 star rating,04/11/21, Love the way I feel! ," I’ve been using AG since summer 2020 and just recently started drinking first thing in the morning on an empty stomach. Wow! Major difference! More energy, less stomach issues and overall well being has improved. "
Heath C.,5.0 star rating,04/11/21, Off Medication ," We are loving Athletic Greens! My wife and I have been drinking our greens every day for two months, and there has been a substantial change for us. I’m 52, 6’ 1”, and 205 pounds. I had been experiencing pain in my hips for a couple years. Not too bad, but enough to be uncomfortable. After about 3 weeks on Athletic Greens, I noticed that the pain ...Read MoreRead more about review stating Off Medicationwas gone! It hasn’t come back. My wife, who is 48 and has an athletic build, had been taking Nexium for heartburn every day for at least 7-8 years. After a month on Athletic Greens, we decided to try getting her off of it. She stopped taking it, and it’s been a month now and she hasn’t had any heartburn! She also had been experiencing joint pain, and isn’t any more. We attribute all our better health to Athletic Greens. Read LessRead less about review stating Off Medication"
Keith T.,5.0 star rating,04/11/21, Great Daily Use Supplement ," This has been part of my morning ritual for the last few months. I feel great, have tons of energy, and the stuff just works. "
Michael H.,5.0 star rating,04/11/21," Delicious , easy and effective ", So easy to use and allows for me to minimize the number off supplements I’m taking 
Theresa L.,5.0 star rating,04/11/21, Awesome product! , This is the best product that I've used and it's worth the price. It has all the benefits you need to get through the day. I enjoy taking this every morning and it helps with my digestive system. It helps me get through the day and the energy as I'm on the go everyday. I will continue to use this everyday. 
Cindy T.,5.0 star rating,04/11/21, So much better than pills ," I've been a vitamin taker my entire life and definitely think Athletic Greens is delivering the energy you get from quality products. I was doing a personalized vitamin plan before starting Athletic Greens, and in addition to causing some skin problems, I was tired of taking almost 20 pills a day. Mixing my Athletic Greens with almond milk or wate...Read MoreRead more about review stating So much better than pillsr is so much more convenient. The taste is actually good, not just tolerable. Read LessRead less about review stating So much better than pills"
Natalya I.,5.0 star rating,04/11/21, Love it , Love it 
J O.,4.0 star rating,04/11/21, Definitely adds a spark ," Good clean energy, definitely at a designer price though. "
Jean E.,5.0 star rating,04/11/21, Very please , Enjoying having this in the morning to start my day. I don't always eat enough veggies and feel this products helps to supplement what is sometimes missing in my diet. 
Kitty D.,5.0 star rating,04/11/21, Working well , Working well 
Colette T.,5.0 star rating,04/11/21, Great for gut health ," I bought this because I don’t eat enough veggies. I love the taste and the fact I only need to take it once a day before I eat. I have seen good results with my gut health; not as mush bloating, stomach doesn’t hurt as much and I am regular. "
Frank M.,5.0 star rating,04/11/21," Fantastic, love it! "," Fantastic way to start the day with such a refreshing, calorically light and nutrient dense beverage!!! Love it!!! "
