Ashley N.,5.0 star rating,07/20/21, You're actually saving money! ," I was taking 1,000 supplements a day and spending who knows how much. Athletic Greens actually saves me money because you get everything you need for overall healthy in a delish green drink! "
Sena W.,5.0 star rating,07/20/21, great product , I was pleasantly surprised by the neutral taste. It's easy to use and stay consistent with. 
Jamie H.,5.0 star rating,07/20/21, Love my Greens ," I was afraid that I wouldn't be able to stomach my AG's because I'm not a fan of the ""green"" taste of wheat grass or spirulina. I love that AG's are sweet enough that I can drink it down daily and get the amazing benefits of all the vitamins and minerals. It's not been a month yet, but I haven't missed a day. I love my Greens! "
Mary T.,5.0 star rating,07/20/21, Easy to drink and tastes , Easy to drink and tastes great! 
Carol N.,5.0 star rating,07/20/21, D3K2 vitamin , The young lady I spoke to was very pleasant and efficient 
Deborah J.,5.0 star rating,07/20/21, Love the greens! , Get rave enough about how much better my digestion is since starting the greens- I feel good about what’s goin into my body when I drink this wonderful stuff! 
Meaghan A.,5.0 star rating,07/20/21, Greens ," I love starting my day with a cold glass of green water. As a nurse, I never know when my next meal will be or if I will be able to get in a nutrient rich meal into my day. Athletic Greens have been a lifesaver for me. "
Perry H.,5.0 star rating,07/20/21, 35 pound plate off my , 35 pound plate off my chest 
Lesley Y.,1.0 star rating,07/20/21, Deleted my account and I'm still being charged , Just another one of those companies that prefer to give you a headache than a good customer experience. 
William M.,5.0 star rating,07/20/21, Good stuff! , I love my athletic greens! They help me stay healthy and are a convenient way to get my extra vitamins and minerals. I would definitely recommend them! 
Susanne G.,2.0 star rating,07/20/21, Taste not so great ," Kept trying it, hoping I would get use to the taste. Unfortunately, I can’t seem to love it:( "
Christopher H.,3.0 star rating,07/20/21, Did Not Order ," I do like the product, however I didn't order another round of AG but they sent it to me any way. I tried to check my account, which I didn't realize I had one, and there was no information about recurring shipments or a subscription service. I see they charged my card but I did not authorize. Please contact me to correct the situation moving forward, thank you. "
Brett S.,2.0 star rating,07/20/21, Didn't receive the Welcome Kit: Ceramic Jar & Shaker , I enjoy the greens but did not receive the Welcome Kit: Ceramic Jar & Shaker. 
Mustafa A.,1.0 star rating,07/20/21, Cool , Don’t feel any changes. Not worth the price. Can make my own shakes for a month for half the price your charging. 
James J.,4.0 star rating,07/20/21, 1st shipment lost , My first shipment was way overdue arriving. Customer service was quick and helpful to send another shipment.  
Abby E.,5.0 star rating,07/20/21, Improved energy and digestion ," I was able to take Athletic Greens in place of several daily supplements I was taking, and I notice I have more energy and improved digestion on the days I take it. And it even tastes good! "
Heather P.,4.0 star rating,07/20/21, Good stuff but … , I like the product but am considering canceling my subscription over the $9 shipping cost. They make you seem like you are getting a deal by getting the monthly subscription but hit you with that astronomical shipping cost for something that doesn’t even weigh a 1lb. 
Brian T.,3.0 star rating,07/20/21, Overship ," Don't be a great product that ruins itself by its marketing and distribution; I just opened a new packet two days ago with one packet in the freezer, and I just received two more yesterday. "
Caryn C.,5.0 star rating,07/20/21, Pleased with the greens! , Pleased with the greens! 
Sharon L.,2.0 star rating,07/20/21, No improvements , Felt no improvement at all. I went back to my multi vitamin. I also found hair in the mixture. 
Jim B.,2.0 star rating,07/20/21, Very expensive ," For me, I noticed no difference in the way I felt. It tasted good, but for me, not worth the money but I am glad I tried it, if for no other reason than to find out. "
Nicole R.,4.0 star rating,07/20/21, Great but… ," I wish the monthly packets didn’t come with a plastic scooper. The ceramic one is great, so why give us additional plastic ones that are bad for the environment? Otherwise, a great drink, thank you! "
Fabion K.,1.0 star rating,07/20/21, No , No 
Chris D.,3.0 star rating,07/20/21, Too expensive , Great product! It was just too expensive. 
Debbie G.,5.0 star rating,07/20/21, Morning ritual to help start , Morning ritual to help start my day! 
John H.,1.0 star rating,07/20/21, No noticeable benefit ," Took it regularly as instructed- after thirty days I could not tell any difference in my energy level, overall health, or anything.  "
alex,5.0 star rating,07/20/21, Great Company , Grateful for the people at Athletic Greens!!!! 
Abhishek G.,3.0 star rating,07/19/21, Good Product but terrible shipment , Product is really good but the monthly shipment is awful. I've been waiting for over 7 days now and it still has not reached me. Paying a large amount for shipment as well 
Pierre M.,3.0 star rating,07/19/21, Descent product , The product itself is great but way overpriced. I personally did not see much of a difference only the first couple of days but then went back to normal. 
Lisa C.,4.0 star rating,07/19/21," Love the product, but I do wish the bottle was glass "," Fantastic product! I enjoy it first thing in the morning before eating. I’ve been using it for just over a month now and feel good about adding this to my routine. It’s a clean, supportive addition to my vegan plant-based diet. "
David B.,2.0 star rating,07/18/21, If it needs to be refrigerated…. , I’m just a little concerned about the product. I’m supposed to keep it refrigerated but it’s delivered to my mailbox and sits there in 100 degree heat for hours before I grab it. 
Wayne S.,4.0 star rating,07/18/21, Pretty good product but price , Pretty good product but price is a little to high 
Spencer B.,3.0 star rating,07/18/21, Still to be determined , I’m giving this product one more month. Didn’t notice benefits after follinf strict protocol for first month. 
Cheryl J.,2.0 star rating,07/18/21, Taste and results , The taste was not near as good as advertised and I saw no visible benefits after faithfully drinking something I really didn't like. 
Diana H.,5.0 star rating,07/18/21, The Best! , I've tried a lot of similar type products over the years and nothing is as delicious and effective as Athletic Greens. It has vastly improved both my husband's and my energy levels in the morning without the need for a meal or caffeine. This product is amazing. 
Marilyn C.,5.0 star rating,07/18/21, Appears to give me more , Appears to give me more energy. My nails are growing. 
Barb B.,5.0 star rating,07/18/21, Awesome , I have been using Athletic Greens since 2012 and I know it has helped me overcome several health issues that I have had during that time. 
Megan S.,5.0 star rating,07/18/21, Great stuff! ," As a personal trainer and nutrition coach, staying healthy and eating well are very important to me. I love to use Athletic Greens not only for travelling but also to cover my bases - I eat a lot of fruits and veggies but I also have some GI issues and know I don't always absorb all the nutrients I need, so Athletic Greens is a nice way for me to know I'm getting an extra boost. Plus it tastes great! "
Diane M.,3.0 star rating,07/18/21, Awful taste ," I like the idea, how it makes me feel, but I just can’t get over the awful taste. "
Michael F.,5.0 star rating,07/18/21, I like your product. It , I like your product. It seems to help a lot with my stomach problems. The taste is not bad as far as products like this goes. 
Patrick F.,5.0 star rating,07/18/21, Fantastic product , This legit makes me feel better. I can tell the difference when I take versus when I don’t. Love the product just wish it was a little less expensive. 
Lisa P.,5.0 star rating,07/18/21, delicious and nutritious!!! , delicious and nutritious!!! 
Toby G.,2.0 star rating,07/18/21," Good Service, Product Not For Me "," Had no noticeable health benefits, made some people in my house feel worse. But the customer service team was quick to handle it, so props to them "
Irene J.,5.0 star rating,07/18/21, I love my Athletic Greens! , I drink them EVERY MORNING and love knowing I’m getting a full range of nutrients without taking a million supplements. I enjoy the fresh taste and the continued energy I get from using it. 
Amanda O.,5.0 star rating,07/18/21, Highly recommend! , I’ve had trouble with my energy levels and digestion since I can remember - unfortunately it gotten worse with age. Since taking Athletic Greens I’ve noticed such a difference. Life changing FOR SURE! It’s 100% worth every penny! 
Ann M.,5.0 star rating,07/18/21, I have been drinking this , I have been drinking this every am for 1 month. I feel less tired. I notice I’m not getting my normal summer cold! Tastes great! 
James R.,1.0 star rating,07/18/21, Request hold in shipments , I will cancel if you do not hold. Have adequate supply 
Roy P.,5.0 star rating,07/18/21, Very pleased with the product. ," Very pleased with the product. Feel more energetic, sleeping better, have recommended the product to other family members "
Stephanie L.,5.0 star rating,07/18/21, Love it! , Great full body nutrition. 
Cyndie T.,5.0 star rating,07/18/21, I enjoy Athletic Greens , I love all the fantastic ingredients in one scoop. Most of the time I just don’t feel like putting together a full green smoothie and all I need is a scoop I’m water and I’m done! Easy! 
Mitchell D.,1.0 star rating,07/18/21, Don’t particularly like the taste. , Don’t like the taste much so haven’t had it since I tried it the first time. Just not for me apparently. 
Abraham F.,5.0 star rating,07/18/21, Very fulfilling , I want to try this with Almond Milk or a protein shake. I really love this product. 
Mark B.,5.0 star rating,07/18/21, Feel good , Feels good ensuring everyday I'm getting a high dose of all the important nutrients 
Heidi J.,4.0 star rating,07/18/21, im happy with the product. , im happy with the product. i wondered if the individual serving packets could be shaped more rectangular- so they fit inside of (dump right into) the shaker bottle? (like the shape of LMNT packets. Thanks! 
Mark L.,3.0 star rating,07/18/21, It seems good , It seems good 
Mohammad R.,4.0 star rating,07/18/21, Issues with shipping and delivery ruining an otherwose great experience ," Expecting my third delivery soon, and noticed that's there's always some issue with the shipping. Today I got a delivery exception alert on my current delivery, but no explanation in the email or on the USPS website. In my previous delivery, my Athletic Greens arrived about 5 days after I was finished with my previous order (I only use one scoop per day). "
Heather J.,5.0 star rating,07/17/21, Great addition to my day , Have loved the addition of the greens from day 1. I have more energy and feel great each day. Well worth the money. 
Gonzalo B.,4.0 star rating,07/17/21," Great taste, great ingredients, only "," Great taste, great ingredients, only issue is the price. There are similar alternatives for about half the price. "
Dennis A.,5.0 star rating,07/17/21, Great stuff!!! , I take this stuff every morning I hate that I couldn't order it this month because money is tight for my family. hopefully I can afford it next money... 
Ron I.,4.0 star rating,07/17/21, Has helped me get a ," Has helped me get a more balance diet, "
Kristin B.,5.0 star rating,07/17/21, Love this product! , This makes me feel hydrated and healthy everyday. I notice a difference if I accidentally forget. 
Bonnie Z.,5.0 star rating,07/17/21," Feeling healthier, less hungry, and "," Feeling healthier, less hungry, and with increased energy! "
Keith V.,5.0 star rating,07/17/21, I poop great now , I poop great now 
Brittany B.,5.0 star rating,07/17/21, GI Issues ," I love your product! I have IBS, colitis, EPI and celiac disease. AG has helped me so much with the bloat and over all digestion. I couldn’t be happier with this product! "
Nolan P.,3.0 star rating,07/17/21, Athletic Greens , I enjoy the greens. Sometimes it can be grainy and weird to drink but I like the nutrition. But it’s too expensive. I can’t pay almost 3$ everyday that’s a Starbucks drink every single day. Too expensive 
Alan R.,5.0 star rating,07/17/21, Great day , Great day 
Catherine H.,5.0 star rating,07/16/21, Athletic Greens is great ," Love it, miss the whey protein. "
Mark W.,5.0 star rating,07/16/21, Tastes Great! ," From the extremely powdery consistency (when dry) to the very dark green color (when mixed), I thought it would taste horrible, But I was wrong! It has a smooth, almost minty taste, with a hint of bubblegum! Plus it gives me a morning boost to start my day! "
Evan J.,4.0 star rating,07/16/21, Pretty good! ," So I tried Athletic Greens on a whim to help better my health. So far I feel like I do feel a little better, hard to tell what it’s actually doing to my body but it’s a positive. I wish they could work on the flavor some i get that chalky taste like you do with proteins. The price point in my opinion is pretty expensive but if they say it does what they say it will do then I can agree with the price. Only other negative is the cup amount for the 12 ounces of water it leaves behind some residue, not a big deal but for being almost $100 a bag how much money is getting left in the shaker? As a whole, I’d recommend it to people that want to make sure they are getting their daily supplements! "
Eric P.,4.0 star rating,07/16/21," Great product, high price. "," Love your product and the knowledge that I get my daily nutritional value in one simple form each day. However, for membership customers, I believe your price is too high. A loyalty discount as a monthly member makes sense, and you would likely retain and gather more customers. "
Jessica B.,5.0 star rating,07/16/21, Great Product ," I love the way this makes me feel. I have a lot of chronic illness, and this honestly helps me to function on the daily. The taste is a tiny bit rough, but if you can just get it down it is AMAZING. Worth every penny! "
Nikki P.,5.0 star rating,07/16/21, Athletic Greens are Bomb!! , I’ve been using AG for about 2 months now and absolutely feel better. I am a Personal Trainer and it is important that I keep my energy up. I’ve experienced a noticeable difference in the right direction! My digestion seems to have improved also!! 
Brian K.,2.0 star rating,07/16/21," Over priced and super slow shipping, good supplement "," This is a good product however it is ridiculously high cost, and the shipping is also super high, so for that reason they should offer two days shipping, the company would be 10 times more successful because I’ll be canceling specifically because of the shipping cost and how long it takes to get to my home. Too hard to predict when it will arrive. "
Martha H.,5.0 star rating,07/16/21, Packets , I use these when i travel as its more convenient than putting scoops into a zip lock bag... 
Samantha T.,5.0 star rating,07/16/21, Game Changer ," I’ve been using Athletic Greens consistently for about 3 months now and I can tell a huge difference in my energy level, workout stamina and overall feeling of wellness. As a run down mom of 4, I can say that Athletic Greens has helped me get all the nutrients I need before I even start my day and I definitely feel that boost. Additionally, I have struggled with psoriasis during nursing because of nutrient depletion and since starting Athletic Greens that issue has completely gone away. Highly recommend! "
Erika,5.0 star rating,07/16/21, Skeptic but now I'm a believer ," I have had stomach issues on and off for the last couple year and I have gone to doctors and had multiple tests done but nothing was ever found. I was told to try every pro/pre biotic under the sun and none have EVER worked. I started to do my own research to try and heal my gut myself and came across Athletic Greens during my search. I was very skeptical to say the least due to my previous supplement history, but I have been taking these greens for nearly 3 weeks now and my bloating has gone down significantly and I've had minimal gas cramps. I haven't changed anything about my diet during this time to see if this product would actually help out and it totally has! I'm very thankful that I came across this as it as given me hope that I'm on the right track to help myself and my gut feel better! "
Cheri S.,5.0 star rating,07/16/21, Greens review , A enjoying the benefits of taking the Athletic Greens daily. More focused and energetic. 
Bennett B.,5.0 star rating,07/16/21, Great Product ," My wife loves the product, but wishes there was a 6-week delivery option for her subscription. "
Chris R.,3.0 star rating,07/16/21, Too expensive , Slow expensive shipping 
Ashley M.,5.0 star rating,07/16/21, Gut health , I had been having issues with bloating and inconsistencies in my stomach- I listen to Rogan every week and finally decided to give it a try- I’m on month 3 and I’m in love with this product!!! My gut health and immune system feel so strong! 
Robert G.,4.0 star rating,07/16/21," Tastes and feels great, just "," Tastes and feels great, just a bit expensive. Wish there was a ship 2 or 3 pks every 2 or 3 months option to save on shipping. "
Washington R.,5.0 star rating,07/16/21, Athletic Greens works! ," I'm a male 38 years old construction worker, dad and a runner. 40+ hrs hrs of work a week ,raising a teenager and a marathon runner, since I started to take athletic greens 2 months ago. I have more energy and recovery way too fast.  "
Alexander E.,3.0 star rating,07/16/21, Enjoying it overall , Has helped with my digestion and overall day to day energy I think. That said it tastes pretty gnarly and doesn't mix too smoothly. Will renew for second month but not sure about it to be honest. 
Ben S.,3.0 star rating,07/16/21, Good product expensive price ," comparing price, taste and ingredients, there are other products out there that compete at a lower price point. all I can hope is that athletic greens uses better ingredients and has a cleaner better manufacturing process. But they don't show that anywhere on their website so my guess is that their product is the same as their competition just priced higher because Joe rogan endorses it. "
Roxannr E.,5.0 star rating,07/16/21, I love love love! , I love love love! 
Clay K.,4.0 star rating,07/15/21, Pretty Good Stuff ," Eating a keto/carnivore diet, so not using AG daily. Enjoy it as an occasional shake for meal replacement or just a vitamin insurance plan. "
Mike D.,5.0 star rating,07/15/21," This is saving me, my wellbeing, and my state of mind. "," During my life I have had some health issues, some due to my previous past as an athlete, some of my own doing (poor sleep, food, and exercise), and some because one's health is to a point genetically handed down. lf with respect to what we choose to eat. 2) Athletic Greens has not caused me any side effects as a byproduct of it's intended health benefits. If anything, I have experienced no ill effects what so ever. 3) Athletic Greens tastes good, and actually helps me start my day without the mid morning hunger or crash that comes from alternative means (meal supplement, or protein shakes, which leave me unfulfilled within 2 hours.). 4) I feel mentally alert and prepared, and this is truly due to Athletic Greens. 5) I get a much more restful nights sleep because of my much better nutritional foods that I choose to eat. 6) And when I eat well, take my Athletic Greens and exceed the energy and calories intake with exercise I lose on average about 2-3lbs per week. "
Danielle B.,4.0 star rating,07/15/21, Good but.. , Just too darn expensive. Cheaper to just eat well. 
Nancy B.,3.0 star rating,07/15/21, Cancel my subscription , I am getting more Athletic greens that I need. My husband is not using them. Please cancel my subscription or tell me how to. 
Prarthana I.,5.0 star rating,07/15/21, Hey guys - i had , Hey guys - i had to put a pause on this due to gastrointestinal problems.. so I don't know yet. 
Trevor R.,5.0 star rating,07/15/21," Love the product, waiting for improved packaging. "," Within a couple days I noticed a difference in my mental performance, which made me really wonder what if anything at all I was getting from my multivitamins. Anyway, I love the product and drink it every morning. Tastes way better cold than lukewarm. I also got my wife hooked on it. She also noticed the boost in mental clarity. A bit pricey and I wish the packaging was better. It's difficult to get all the powder out when you get towards the bottom, and it always get some on my hands when I reach down. Really wish it came in a box instead of a pouch or some other type of container that is easier to get powder out of. "
Linda B.,3.0 star rating,07/15/21, Tried to love this... , I just haven't seen any difference in any area. I will be cancelling my subscription. 
Karyn K.,5.0 star rating,07/15/21, Getting my Greens on! ," I've been drinking my Athletic Greens regularly now for the past month. At first I was skeptical, but now I'm a believer. At the very least I am getting a good 16oz. of water in first thing in the morning, but honestly I feel like I have more energy right from the start of my day. I drink my greens, then I swish the bottle with another 8 oz. It's a good ritual for me (I love standardization of my route in the morning!) and I do feel more awake and ready to go. I still follow up with a cup of coffee - I still love the warmth of a morning cuppa - but it has changed my ""stumble into the kitchen and fill up the mug"" to: drink some exciting greens and feel energized! "
Michael L.,3.0 star rating,07/15/21," Improved digestion, but bad for the bank account. ", My wife and I have been sharing the daily dose for 2 months and are noticing improved digestion and regularity. We already have a good balanced diet full of fresh fruits and veggies. So decided to share the dose to save money. The recommended monthly cost per person is out of our price range. We'll keep using Athletic Greens for now. 
Deborah S.,5.0 star rating,07/15/21, Loving it ," Super easy to make, mixes really well, no grit, tastes great! Easy to get my greens in first thing every day, even before coffee! "
Andrea B.,4.0 star rating,07/15/21, Love the product , Just wish shipping was quicker/more efficient 
Joseph Z.,5.0 star rating,07/15/21, Athletic greens are wonderful ," I love my greens, they are a great start to my day. I just wish they were a bit more affordable!!! Highly recommend though! "
Kirsty N.,3.0 star rating,07/15/21, Good but room for improvement ," I really like this product. The ingredients are great and the overall quality is high. However, I wish there was an option to purchase the product without Stevia, as I prefer to avoid artificial sweeteners. I was also disappointed to receive notice that the 20-day travel pack subscription is being discontinued. Finally, although this is relatively minor, the lid to the ceramic container doesn’t fit (and a search through the Facebook group shows that this is a common issue). Seems like an easy problem to fix. "
S S.,2.0 star rating,07/15/21," ""S Hi Rl Selah, we would love to hear your thoughts!"" "," My name has been chopped up in your e.mail dated Wednesday, July 14. See below: er Happiness Team simply respond to this email. "
Benjamin K.,5.0 star rating,07/15/21, Good Stuff ," So far so good! I take this first thing in the morning. I do think I have felt more energized all day since having started taking this. Other than that, I just feel healthier (maybe a little bit of placebo? Too weird?). Anyway… I’m still going to take Athletic Greens.  ia. See how it’d be without the sweetener. "
Christopher R.,5.0 star rating,07/15/21, I really like the product , First rate product. Only issue is the delivery outside the US is a bit unpredictable due to COVID 
Charlotte P.,1.0 star rating,07/15/21, Horrible Acne Response , Athletic Greens triggered my acne is a way I haven't seen since... the last time I tried a spirulina supplement nearly a decade ago. If your skin is sensitive-- Avoid this! 
Jack A.,5.0 star rating,07/15/21, Fantastic Product , Fantastic Product 
Joe D.,5.0 star rating,07/15/21, Great vitamin , If you make it without the stevia my wife will start taking it too. 
Nicholas M.,5.0 star rating,07/14/21, Great product! ," I've been using Athletic Greens for a couple of months now, and I can feel a difference. I feel more focused and have more energy then I did before I was taking it. It definitely helps me fill in the gaps of my nutrition. "
Mary B.,5.0 star rating,07/14/21, Great Vitamins , Feeling good! No longer struggling to get swallow all those vitamins. 
Vaughn B.,5.0 star rating,07/14/21, I love Athletic Greens! I , I love Athletic Greens! I think it has played a key role in helping me turn my health and fitness around and in a good direction over the last year and a half. I'm going to be a long time customer. 
Constance M.,5.0 star rating,07/14/21, A beneficial new routine ," Since I've been taking Athletic Greens every day, I've had significantly less digestive discomfort. I have mild colitis and the daily dose seems to help a lot with keeping me comfortable and regular. The containers and scoop that accompany Athletic Greens are also beautifully and functionally designed. I'm extremely pleased with the product overall. Thanks. "
Josh D.,5.0 star rating,07/14/21, Subscription Delivery Info ," I think some information when you sign up for the subscription on how long it takes to get your greens after the order is placed would be helpful. I got the travel packs which i used this month so i pushed by renewal back a week. However, i'm now seeing that 3 days after my order was placed, my green still have not shipped which means i will have to go a couple days without any greens. A breakdown of how long it take once ordered would have been helpful. Everything has been great so far! "
Heidi R.,4.0 star rating,07/14/21, Taste ," I know to keep it clean, the taste may have to be sacrificed, but that is my only negative really. I haven't been taking them long enough to see a difference just yet but feel good during workouts so I am going with it!! "
Erma T.,5.0 star rating,07/14/21, Highly recommend! ," Love taking my daily Athletic Greens. It's one of the ways I am investing in my health—and I feel good about that. Also, love the AG team's wonderful customer service! They have been super helpful, and always friendly. Cheers to a quality team with a quality product. Highly recommend. "
George D.,4.0 star rating,07/14/21, Skin and hair looks and ," Skin and hair looks and feels better, nails grow quicker, energy level somewhat better, and overall positive affect to the whole body. Product is priced too high though. "
Daniel K.,5.0 star rating,07/14/21, Great product , Athletic Greens is a great product. I’ve been using it for more than one month and I’ve noticed a change for the better. I feel more energetic and much healthier. 
William H.,3.0 star rating,07/14/21, Great Taste ," The taste is far superior to any other greens powder I've tried, and the nutritional profile is very good. I can't say that I've noticed any difference in health or energy since I get pretty good nutrition without it. The high cost makes it difficult to continue buying every month. "
Justin L.,5.0 star rating,07/14/21, Covers all the bases , Covers all the bases 
Allison B.,5.0 star rating,07/14/21, Drinking my greens! , Taste great and I feel more energetic and balanced! 
Matt C.,5.0 star rating,07/14/21, I like using my Athletic , I like using my Athletic Greens. 
Michael T.,3.0 star rating,07/14/21, Undetermined impact ," Amazing ingredients. great presentation, and service. "
Andrea H.,5.0 star rating,07/14/21, Best green drink , I've never tasted a better green drink. This drink makes me feel good and I can tell the difference on mornings I dont drink it. I crave it in the mornings! 
Daniel L.,5.0 star rating,07/14/21, Top product ," An amazing product, has helped with energy and focus and general gut health, would recomend to anyone concerned they aren't getting enough from their diet. "
Michael F.,4.0 star rating,07/14/21, Very happy. One flaw. ," I have been drinking Athletic Greens daily for two months now. I’m happy with the product and I think this will remain part of my daily routine moving forward. I really enjoy the taste, which I found surprising. I don’t like the taste of most vitamin drinks and green juices, but AG found a way to keep the flavors subtle, crisp and refreshing without being bitter.  "
Jonathan B.,2.0 star rating,07/14/21, Shipping issue , For some reason my package is stuck at the USPS distribution center. Apparently it arrived there on Friday 7/9 and has not yet left for delivery. 
Sergio G.,5.0 star rating,07/14/21, Lovey greens , They've helped me with being more energetic and less groggy 
Heather L.,5.0 star rating,07/14/21, Loving it! ," I have been using AG for about a month now. It makes me feel great, with a noticeable improvement in energy throughout the day. It also just gives me an overall sense of well being and health. In addition to all of that, my skin looks great! I am very happy I gave this a try and will continue to make it part of such a great product!! "
Jan C.,5.0 star rating,07/14/21, Solid product! , My husband and I love this product! Much more energy and GI issues greatly improved. 
Chrstopher L.,5.0 star rating,07/14/21, Great Product! , Love this product! Just wish it would ship with UPS/FedEx instead of USPS. Hate going days without my re up because the mail system is slower 
Kristen H.,4.0 star rating,07/13/21, So good! ," We LOVE these, my husband and I both drink these every morning and we genuinely feel good after! Only giving 4 stars for the slow shipping and lack of free shipping for auto-ship. If I’m spending 156 a month shipping should be included in my opinion! The product itself is delicious and my body loves it! "
Kurt S.,3.0 star rating,07/13/21, Price , I thought the sub was cheaper? No? 
Philip M.,5.0 star rating,07/13/21, My routine... , I mix the Athletic Greens with fresh celery juice daily and have had much more energy as a 72 year-old! 
Radka H.,5.0 star rating,07/13/21, Great supplement! , I love using Athletic Greens every day. I always drink the greens first thing in a morning and it gives me more energy. Helps me train better and recover faster. Highly recommend! 
Fred C.,5.0 star rating,07/13/21, Good stuff , Good stuff 
Jae Y.,4.0 star rating,07/13/21, Great Experience But Too Expensive ," The product is great, but it is too expensive to be used as a daily supplement. I would definitely use it if was more affordable. "
Francois K.,5.0 star rating,07/13/21, Won’t go a day without it ," Based on our experience taking athletic greens every morning, we are so much healthier and have so much more energy. We will continue taking athletic greens every day. "
Matt L.,2.0 star rating,07/13/21, Unimpressive , Eh I tool these over a month. I noticed very little nutritional improvement. I did notice it stifled hunger better than my usual supplement but not $100 a bag better. 
Cristina A.,5.0 star rating,07/13/21, So yummy! , Athletic Greens is so refreshing! I love that it doesn't taste too much like typical green drink mixes. I love the taste and I like to add creamer sometimes! Weird but delicious! 
Amanda W.,5.0 star rating,07/13/21, Remarkably tasty , I’ve been enjoying Athletic Greens for a month now. I expected it to a challenge to drink each morning but it’s remarkably smooth and tastes really good - not overly earthy. If taste or texture is holding you back - don’t let it. 
Monica H.,4.0 star rating,07/13/21," Good product, hefty shipping cost "," Love the product, but believe the shipping cost is excessive. Many other supplement providers offer free shipping with purchase amounts less than $77. Eats up my $ savings. I doubt that it really costs $9 to ship that bag. "
Catharine W.,5.0 star rating,07/13/21, Love my green drink but , Love my green drink but a new refill comes so soon after I haven’t finished half of the old one 
Dominick A.,5.0 star rating,07/13/21, Awesome product . I have , Awesome product . I have been taking athletic greens for about three years. Haven’t even had a stuffy nose never mind a cold or any other sickness. Along with my exercise regiment my blood work has been better 
Jerry B.,5.0 star rating,07/13/21, love them , love them 
Amy F.,5.0 star rating,07/13/21, Love it! , I definitely feel more energetic and I think I’m even losing weight! I feel good knowing I’m doing something good for my body. 
Dusty D.,5.0 star rating,07/13/21, Best thing every. Thank you , Best thing every. Thank you very much 😘😁 
Cathy C.,5.0 star rating,07/13/21, Love the greens your team , Love the greens your team has always been very helpful. 
Mike B.,1.0 star rating,07/13/21, No tangible benefit , I’m coming on my 60 day mark of trying the product and have felt no tangible benefit it all…I will not be continuing. 
Theresa R.,5.0 star rating,07/13/21, Great way to start my day! , Love it ! I can tell the difference when I don’t Athletic Green! Tastes great! Feel great! 
Nicole R.,4.0 star rating,07/12/21, Needs a fiber boost , Would give this 5 stars for flavor and dissolvability/texture! The only thing I would like to see is a high quality better dissolving fiber added so you can still get a good fiber dose with it. 
Kaarin S.,5.0 star rating,07/12/21, Great Greens , I use these everyday and they make a huge difference in my mood and energy levels. I highly recommend them! 
Kate E.,4.0 star rating,07/12/21, Really like the product ," I really like the athletic greens, and the ceramic container is great, but my only complaint is that is kicks up green dust SUPER easily. You inhale it every time you make it. Maybe if there was a way to modify the container so there's less pressure when it's opened to make less of a plume of powder. "
Cathy R.,5.0 star rating,07/12/21, So far so good , So far so good 
John H.,5.0 star rating,07/12/21, So much better then what i was expecting , I needed something more to help balance my diet. I started taking athletic greens and have noticed a huge difference in my everyday health and energy 
Jessica C.,4.0 star rating,07/12/21, Love Everything but the Price and Taste ," For the first time in my life, I'm not sore mere hours after my workout, and I don't spend the next day hobbling around swearing that I'll never lift another weight. With this and other benefits, I can get over the grainy texture and alfalfa-like taste.  Greens may not always make the cut. "
sahoo,4.0 star rating,07/12/21, Nice product , Nice product 
Kerri C.,4.0 star rating,07/12/21, Athletic Greens , So happy with the changes I've felt mentally and logistically since taking Athletic Greens.. can definitely notice the difference if I miss a day. The only negative is the expensive price but whilst I can afford it I'll be sticking to them. 
Jason B.,5.0 star rating,07/12/21, Got Everything You Need + More ," Athletic Greens has really been more valuable than I ever imagined. Aside from the health benefits, which I can go on and on about - vitamins, minerals, probiotics etc. But the fact they make it so easy to turn it into a daily habit. I've started stacking other healthy things alongside this habit (working out, reading before bed, etc) and I've literally never felt better. "
Todd B.,5.0 star rating,07/11/21, Great product and great customer , Great product and great customer service. 
Sarah F.,5.0 star rating,07/11/21, Green Powered ," I love juicing, but I just can't make the time. I love that greens give me more quality nutrition to keep me on track. I use it as a 10 AM or 2 PM snack to keep my cells powered. "
Jacob W.,5.0 star rating,07/11/21, Great product , Great product 
Margaret K.,5.0 star rating,07/11/21, Increased energy , When I take athletic greens I feel more energized and clear headed to approach the day. 
Ross A.,5.0 star rating,07/11/21, 👍🏻 , 👍🏻 
Larissa S.,3.0 star rating,07/11/21, I wish they informed about , I wish they informed about the direct withdrawal of money on the next order never had a heads up and my card was charged 80$ Without my approval 
Stephen C.,4.0 star rating,07/11/21, Good product , It is a good product however it is kind of expensive 
Jeanne M.,1.0 star rating,07/11/21," Gritty, Gross, Barely Able to Drink ", I can’t stand the taste or texture of this superfood supplement drink. I went ahead and bought a different brand with a much more palatable flavor. 
Alex R.,3.0 star rating,07/11/21, Didn’t feel much of any improvement , I enjoyed the flavor of Athletic Greens and drank it consistently for the two months however it ends up being a bit too expensive. I didn’t feel as though I ever get any performance gains or improved gut health as claimed. Maybe I would’ve had I continued but the cost of the subscription on top of all the taxes and shipping costs make it so it becomes unnecessary. 
Angel O.,5.0 star rating,07/11/21, My body loves it. , My body loves it. 
